time,pressure
2.6529,12.0092
2.653,12.0083
2.6531,12.0075
2.6532,12.0066
2.6533,12.0057
2.6534,12.0048
2.6535,12.0039
2.6536,12.0031
2.6537,12.0022
2.6538,12.0013
2.6539,12.0004
2.654,11.9996
2.6541,11.9987
2.6542,11.9978
2.6543,11.9969
2.6544,11.9961
2.6545,11.9952
2.6546,11.9943
2.6547,11.9934
2.6548,11.9926
2.6549,11.9917
2.655,11.9908
2.6551,11.99
2.6552,11.9891
2.6553,11.9882
2.6554,11.9873
2.6555,11.9865
2.6556,11.9856
2.6557,11.9847
2.6558,11.9838
2.6559,11.983
2.656,11.9821
2.6561,11.9812
2.6562,11.9804
2.6563,11.9795
2.6564,11.9786
2.6565,11.9778
2.6566,11.9769
2.6567,11.976
2.6568,11.9751
2.6569,11.9743
2.657,11.9734
2.6571,11.9725
2.6572,11.9717
2.6573,11.9708
2.6574,11.9699
2.6575,11.9691
2.6576,11.9682
2.6577,11.9673
2.6578,11.9665
2.6579,11.9656
2.658,11.9647
2.6581,11.9639
2.6582,11.963
2.6583,11.9621
2.6584,11.9613
2.6585,11.9604
2.6586,11.9595
2.6587,11.9587
2.6588,11.9578
2.6589,11.9569
2.659,11.9561
2.6591,11.9552
2.6592,11.9543
2.6593,11.9535
2.6594,11.9526
2.6595,11.9517
2.6596,11.9509
2.6597,11.95
2.6598,11.9491
2.6599,11.9483
2.66,11.9474
2.6601,11.9466
2.6602,11.9457
2.6603,11.9448
2.6604,11.944
2.6605,11.9431
2.6606,11.9422
2.6607,11.9414
2.6608,11.9405
2.6609,11.9397
2.661,11.9388
2.6611,11.9379
2.6612,11.9371
2.6613,11.9362
2.6614,11.9354
2.6615,11.9345
2.6616,11.9336
2.6617,11.9328
2.6618,11.9319
2.6619,11.9311
2.662,11.9302
2.6621,11.9293
2.6622,11.9285
2.6623,11.9276
2.6624,11.9268
2.6625,11.9259
2.6626,11.925
2.6627,11.9242
2.6628,11.9233
2.6629,11.9225
2.663,11.9216
2.6631,11.9208
2.6632,11.9199
2.6633,11.9191
2.6634,11.9182
2.6635,11.9173
2.6636,11.9165
2.6637,11.9156
2.6638,11.9148
2.6639,11.9139
2.664,11.9131
2.6641,11.9122
2.6642,11.9114
2.6643,11.9105
2.6644,11.9097
2.6645,11.9088
2.6646,11.908
2.6647,11.9071
2.6648,11.9062
2.6649,11.9054
2.665,11.9045
2.6651,11.9037
2.6652,11.9028
2.6653,11.902
2.6654,11.9011
2.6655,11.9003
2.6656,11.8994
2.6657,11.8986
2.6658,11.8977
2.6659,11.8969
2.666,11.896
2.6661,11.8952
2.6662,11.8943
2.6663,11.8935
2.6664,11.8927
2.6665,11.8918
2.6666,11.891
2.6667,11.8901
2.6668,11.8893
2.6669,11.8884
2.667,11.8876
2.6671,11.8867
2.6672,11.8859
2.6673,11.885
2.6674,11.8842
2.6675,11.8833
2.6676,11.8825
2.6677,11.8816
2.6678,11.8808
2.6679,11.88
2.668,11.8791
2.6681,11.8783
2.6682,11.8774
2.6683,11.8766
2.6684,11.8757
2.6685,11.8749
2.6686,11.8741
2.6687,11.8732
2.6688,11.8724
2.6689,11.8715
2.669,11.8707
2.6691,11.8699
2.6692,11.869
2.6693,11.8682
2.6694,11.8673
2.6695,11.8665
2.6696,11.8657
2.6697,11.8648
2.6698,11.864
2.6699,11.8631
2.67,11.8623
2.6701,11.8615
2.6702,11.8606
2.6703,11.8598
2.6704,11.8589
2.6705,11.8581
2.6706,11.8573
2.6707,11.8564
2.6708,11.8556
2.6709,11.8548
2.671,11.8539
2.6711,11.8531
2.6712,11.8523
2.6713,11.8514
2.6714,11.8506
2.6715,11.8498
2.6716,11.8489
2.6717,11.8481
2.6718,11.8473
2.6719,11.8464
2.672,11.8456
2.6721,11.8448
2.6722,11.8439
2.6723,11.8431
2.6724,11.8423
2.6725,11.8414
2.6726,11.8406
2.6727,11.8398
2.6728,11.8389
2.6729,11.8381
2.673,11.8373
2.6731,11.8364
2.6732,11.8356
2.6733,11.8348
2.6734,11.834
2.6735,11.8331
2.6736,11.8323
2.6737,11.8315
2.6738,11.8306
2.6739,11.8298
2.674,11.829
2.6741,11.8282
2.6742,11.8273
2.6743,11.8265
2.6744,11.8257
2.6745,11.8249
2.6746,11.824
2.6747,11.8232
2.6748,11.8224
2.6749,11.8216
2.675,11.8207
2.6751,11.8199
2.6752,11.8191
2.6753,11.8183
2.6754,11.8174
2.6755,11.8166
2.6756,11.8158
2.6757,11.815
2.6758,11.8142
2.6759,11.8133
2.676,11.8125
2.6761,11.8117
2.6762,11.8109
2.6763,11.8101
2.6764,11.8092
2.6765,11.8084
2.6766,11.8076
2.6767,11.8068
2.6768,11.806
2.6769,11.8051
2.677,11.8043
2.6771,11.8035
2.6772,11.8027
2.6773,11.8019
2.6774,11.8011
2.6775,11.8002
2.6776,11.7994
2.6777,11.7986
2.6778,11.7978
2.6779,11.797
2.678,11.7962
2.6781,11.7954
2.6782,11.7945
2.6783,11.7937
2.6784,11.7929
2.6785,11.7921
2.6786,11.7913
2.6787,11.7905
2.6788,11.7897
2.6789,11.7888
2.679,11.788
2.6791,11.7872
2.6792,11.7864
2.6793,11.7856
2.6794,11.7848
2.6795,11.784
2.6796,11.7832
2.6797,11.7824
2.6798,11.7816
2.6799,11.7807
2.68,11.7799
2.6801,11.7791
2.6802,11.7783
2.6803,11.7775
2.6804,11.7767
2.6805,11.7759
2.6806,11.7751
2.6807,11.7743
2.6808,11.7735
2.6809,11.7727
2.681,11.7719
2.6811,11.7711
2.6812,11.7703
2.6813,11.7695
2.6814,11.7687
2.6815,11.7679
2.6816,11.767
2.6817,11.7662
2.6818,11.7654
2.6819,11.7646
2.682,11.7638
2.6821,11.763
2.6822,11.7622
2.6823,11.7614
2.6824,11.7606
2.6825,11.7598
2.6826,11.759
2.6827,11.7582
2.6828,11.7574
2.6829,11.7566
2.683,11.7558
2.6831,11.755
2.6832,11.7542
2.6833,11.7534
2.6834,11.7526
2.6835,11.7519
2.6836,11.7511
2.6837,11.7503
2.6838,11.7495
2.6839,11.7487
2.684,11.7479
2.6841,11.7471
2.6842,11.7463
2.6843,11.7455
2.6844,11.7447
2.6845,11.7439
2.6846,11.7431
2.6847,11.7423
2.6848,11.7415
2.6849,11.7407
2.685,11.7399
2.6851,11.7391
2.6852,11.7384
2.6853,11.7376
2.6854,11.7368
2.6855,11.736
2.6856,11.7352
2.6857,11.7344
2.6858,11.7336
2.6859,11.7328
2.686,11.732
2.6861,11.7312
2.6862,11.7305
2.6863,11.7297
2.6864,11.7289
2.6865,11.7281
2.6866,11.7273
2.6867,11.7265
2.6868,11.7257
2.6869,11.725
2.687,11.7242
2.6871,11.7234
2.6872,11.7226
2.6873,11.7218
2.6874,11.721
2.6875,11.7203
2.6876,11.7195
2.6877,11.7187
2.6878,11.7179
2.6879,11.7171
2.688,11.7163
2.6881,11.7156
2.6882,11.7148
2.6883,11.714
2.6884,11.7132
2.6885,11.7124
2.6886,11.7117
2.6887,11.7109
2.6888,11.7101
2.6889,11.7093
2.689,11.7085
2.6891,11.7078
2.6892,11.707
2.6893,11.7062
2.6894,11.7054
2.6895,11.7047
2.6896,11.7039
2.6897,11.7031
2.6898,11.7023
2.6899,11.7016
2.69,11.7008
2.6901,11.7
2.6902,11.6992
2.6903,11.6985
2.6904,11.6977
2.6905,11.6969
2.6906,11.6961
2.6907,11.6954
2.6908,11.6946
2.6909,11.6938
2.691,11.6931
2.6911,11.6923
2.6912,11.6915
2.6913,11.6907
2.6914,11.69
2.6915,11.6892
2.6916,11.6884
2.6917,11.6877
2.6918,11.6869
2.6919,11.6861
2.692,11.6854
2.6921,11.6846
2.6922,11.6838
2.6923,11.6831
2.6924,11.6823
2.6925,11.6815
2.6926,11.6808
2.6927,11.68
2.6928,11.6792
2.6929,11.6785
2.693,11.6777
2.6931,11.6769
2.6932,11.6762
2.6933,11.6754
2.6934,11.6746
2.6935,11.6739
2.6936,11.6731
2.6937,11.6724
2.6938,11.6716
2.6939,11.6708
2.694,11.6701
2.6941,11.6693
2.6942,11.6686
2.6943,11.6678
2.6944,11.667
2.6945,11.6663
2.6946,11.6655
2.6947,11.6648
2.6948,11.664
2.6949,11.6632
2.695,11.6625
2.6951,11.6617
2.6952,11.661
2.6953,11.6602
2.6954,11.6595
2.6955,11.6587
2.6956,11.658
2.6957,11.6572
2.6958,11.6564
2.6959,11.6557
2.696,11.6549
2.6961,11.6542
2.6962,11.6534
2.6963,11.6527
2.6964,11.6519
2.6965,11.6512
2.6966,11.6504
2.6967,11.6497
2.6968,11.6489
2.6969,11.6482
2.697,11.6474
2.6971,11.6467
2.6972,11.6459
2.6973,11.6452
2.6974,11.6444
2.6975,11.6437
2.6976,11.6429
2.6977,11.6422
2.6978,11.6414
2.6979,11.6407
2.698,11.6399
2.6981,11.6392
2.6982,11.6385
2.6983,11.6377
2.6984,11.637
2.6985,11.6362
2.6986,11.6355
2.6987,11.6347
2.6988,11.634
2.6989,11.6332
2.699,11.6325
2.6991,11.6318
2.6992,11.631
2.6993,11.6303
2.6994,11.6295
2.6995,11.6288
2.6996,11.6281
2.6997,11.6273
2.6998,11.6266
2.6999,11.6258
2.7,11.6251
2.7001,11.6244
2.7002,11.6236
2.7003,11.6229
2.7004,11.6221
2.7005,11.6214
2.7006,11.6207
2.7007,11.6199
2.7008,11.6192
2.7009,11.6185
2.701,11.6177
2.7011,11.617
2.7012,11.6163
2.7013,11.6155
2.7014,11.6148
2.7015,11.6141
2.7016,11.6133
2.7017,11.6126
2.7018,11.6119
2.7019,11.6111
2.702,11.6104
2.7021,11.6097
2.7022,11.6089
2.7023,11.6082
2.7024,11.6075
2.7025,11.6067
2.7026,11.606
2.7027,11.6053
2.7028,11.6045
2.7029,11.6038
2.703,11.6031
2.7031,11.6024
2.7032,11.6016
2.7033,11.6009
2.7034,11.6002
2.7035,11.5995
2.7036,11.5987
2.7037,11.598
2.7038,11.5973
2.7039,11.5966
2.704,11.5958
2.7041,11.5951
2.7042,11.5944
2.7043,11.5937
2.7044,11.5929
2.7045,11.5922
2.7046,11.5915
2.7047,11.5908
2.7048,11.59
2.7049,11.5893
2.705,11.5886
2.7051,11.5879
2.7052,11.5872
2.7053,11.5864
2.7054,11.5857
2.7055,11.585
2.7056,11.5843
2.7057,11.5836
2.7058,11.5828
2.7059,11.5821
2.706,11.5814
2.7061,11.5807
2.7062,11.58
2.7063,11.5793
2.7064,11.5785
2.7065,11.5778
2.7066,11.5771
2.7067,11.5764
2.7068,11.5757
2.7069,11.575
2.707,11.5743
2.7071,11.5735
2.7072,11.5728
2.7073,11.5721
2.7074,11.5714
2.7075,11.5707
2.7076,11.57
2.7077,11.5693
2.7078,11.5686
2.7079,11.5678
2.708,11.5671
2.7081,11.5664
2.7082,11.5657
2.7083,11.565
2.7084,11.5643
2.7085,11.5636
2.7086,11.5629
2.7087,11.5622
2.7088,11.5615
2.7089,11.5608
2.709,11.5601
2.7091,11.5593
2.7092,11.5586
2.7093,11.5579
2.7094,11.5572
2.7095,11.5565
2.7096,11.5558
2.7097,11.5551
2.7098,11.5544
2.7099,11.5537
2.71,11.553
2.7101,11.5523
2.7102,11.5516
2.7103,11.5509
2.7104,11.5502
2.7105,11.5495
2.7106,11.5488
2.7107,11.5481
2.7108,11.5474
2.7109,11.5467
2.711,11.546
2.7111,11.5453
2.7112,11.5446
2.7113,11.5439
2.7114,11.5432
2.7115,11.5425
2.7116,11.5418
2.7117,11.5411
2.7118,11.5404
2.7119,11.5397
2.712,11.539
2.7121,11.5383
2.7122,11.5376
2.7123,11.5369
2.7124,11.5362
2.7125,11.5355
2.7126,11.5348
2.7127,11.5341
2.7128,11.5335
2.7129,11.5328
2.713,11.5321
2.7131,11.5314
2.7132,11.5307
2.7133,11.53
2.7134,11.5293
2.7135,11.5286
2.7136,11.5279
2.7137,11.5272
2.7138,11.5265
2.7139,11.5258
2.714,11.5252
2.7141,11.5245
2.7142,11.5238
2.7143,11.5231
2.7144,11.5224
2.7145,11.5217
2.7146,11.521
2.7147,11.5203
2.7148,11.5197
2.7149,11.519
2.715,11.5183
2.7151,11.5176
2.7152,11.5169
2.7153,11.5162
2.7154,11.5155
2.7155,11.5149
2.7156,11.5142
2.7157,11.5135
2.7158,11.5128
2.7159,11.5121
2.716,11.5114
2.7161,11.5108
2.7162,11.5101
2.7163,11.5094
2.7164,11.5087
2.7165,11.508
2.7166,11.5074
2.7167,11.5067
2.7168,11.506
2.7169,11.5053
2.717,11.5046
2.7171,11.504
2.7172,11.5033
2.7173,11.5026
2.7174,11.5019
2.7175,11.5012
2.7176,11.5006
2.7177,11.4999
2.7178,11.4992
2.7179,11.4985
2.718,11.4979
2.7181,11.4972
2.7182,11.4965
2.7183,11.4958
2.7184,11.4952
2.7185,11.4945
2.7186,11.4938
2.7187,11.4931
2.7188,11.4925
2.7189,11.4918
2.719,11.4911
2.7191,11.4904
2.7192,11.4898
2.7193,11.4891
2.7194,11.4884
2.7195,11.4878
2.7196,11.4871
2.7197,11.4864
2.7198,11.4858
2.7199,11.4851
2.72,11.4844
2.7201,11.4837
2.7202,11.4831
2.7203,11.4824
2.7204,11.4817
2.7205,11.4811
2.7206,11.4804
2.7207,11.4797
2.7208,11.4791
2.7209,11.4784
2.721,11.4777
2.7211,11.4771
2.7212,11.4764
2.7213,11.4757
2.7214,11.4751
2.7215,11.4744
2.7216,11.4738
2.7217,11.4731
2.7218,11.4724
2.7219,11.4718
2.722,11.4711
2.7221,11.4704
2.7222,11.4698
2.7223,11.4691
2.7224,11.4685
2.7225,11.4678
2.7226,11.4671
2.7227,11.4665
2.7228,11.4658
2.7229,11.4651
2.723,11.4645
2.7231,11.4638
2.7232,11.4632
2.7233,11.4625
2.7234,11.4619
2.7235,11.4612
2.7236,11.4605
2.7237,11.4599
2.7238,11.4592
2.7239,11.4586
2.724,11.4579
2.7241,11.4573
2.7242,11.4566
2.7243,11.4559
2.7244,11.4553
2.7245,11.4546
2.7246,11.454
2.7247,11.4533
2.7248,11.4527
2.7249,11.452
2.725,11.4514
2.7251,11.4507
2.7252,11.4501
2.7253,11.4494
2.7254,11.4488
2.7255,11.4481
2.7256,11.4475
2.7257,11.4468
2.7258,11.4461
2.7259,11.4455
2.726,11.4448
2.7261,11.4442
2.7262,11.4435
2.7263,11.4429
2.7264,11.4422
2.7265,11.4416
2.7266,11.441
2.7267,11.4403
2.7268,11.4397
2.7269,11.439
2.727,11.4384
2.7271,11.4377
2.7272,11.4371
2.7273,11.4364
2.7274,11.4358
2.7275,11.4351
2.7276,11.4345
2.7277,11.4338
2.7278,11.4332
2.7279,11.4325
2.728,11.4319
2.7281,11.4313
2.7282,11.4306
2.7283,11.43
2.7284,11.4293
2.7285,11.4287
2.7286,11.428
2.7287,11.4274
2.7288,11.4268
2.7289,11.4261
2.729,11.4255
2.7291,11.4248
2.7292,11.4242
2.7293,11.4236
2.7294,11.4229
2.7295,11.4223
2.7296,11.4216
2.7297,11.421
2.7298,11.4204
2.7299,11.4197
2.73,11.4191
2.7301,11.4184
2.7302,11.4178
2.7303,11.4172
2.7304,11.4165
2.7305,11.4159
2.7306,11.4153
2.7307,11.4146
2.7308,11.414
2.7309,11.4133
2.731,11.4127
2.7311,11.4121
2.7312,11.4114
2.7313,11.4108
2.7314,11.4102
2.7315,11.4095
2.7316,11.4089
2.7317,11.4083
2.7318,11.4076
2.7319,11.407
2.732,11.4064
2.7321,11.4057
2.7322,11.4051
2.7323,11.4045
2.7324,11.4038
2.7325,11.4032
2.7326,11.4026
2.7327,11.4019
2.7328,11.4013
2.7329,11.4007
2.733,11.4001
2.7331,11.3994
2.7332,11.3988
2.7333,11.3982
2.7334,11.3975
2.7335,11.3969
2.7336,11.3963
2.7337,11.3957
2.7338,11.395
2.7339,11.3944
2.734,11.3938
2.7341,11.3931
2.7342,11.3925
2.7343,11.3919
2.7344,11.3913
2.7345,11.3906
2.7346,11.39
2.7347,11.3894
2.7348,11.3888
2.7349,11.3881
2.735,11.3875
2.7351,11.3869
2.7352,11.3863
2.7353,11.3856
2.7354,11.385
2.7355,11.3844
2.7356,11.3838
2.7357,11.3831
2.7358,11.3825
2.7359,11.3819
2.736,11.3813
2.7361,11.3806
2.7362,11.38
2.7363,11.3794
2.7364,11.3788
2.7365,11.3782
2.7366,11.3775
2.7367,11.3769
2.7368,11.3763
2.7369,11.3757
2.737,11.3751
2.7371,11.3744
2.7372,11.3738
2.7373,11.3732
2.7374,11.3726
2.7375,11.372
2.7376,11.3713
2.7377,11.3707
2.7378,11.3701
2.7379,11.3695
2.738,11.3689
2.7381,11.3683
2.7382,11.3676
2.7383,11.367
2.7384,11.3664
2.7385,11.3658
2.7386,11.3652
2.7387,11.3646
2.7388,11.3639
2.7389,11.3633
2.739,11.3627
2.7391,11.3621
2.7392,11.3615
2.7393,11.3609
2.7394,11.3603
2.7395,11.3596
2.7396,11.359
2.7397,11.3584
2.7398,11.3578
2.7399,11.3572
2.74,11.3566
2.7401,11.356
2.7402,11.3553
2.7403,11.3547
2.7404,11.3541
2.7405,11.3535
2.7406,11.3529
2.7407,11.3523
2.7408,11.3517
2.7409,11.3511
2.741,11.3505
2.7411,11.3498
2.7412,11.3492
2.7413,11.3486
2.7414,11.348
2.7415,11.3474
2.7416,11.3468
2.7417,11.3462
2.7418,11.3456
2.7419,11.345
2.742,11.3444
2.7421,11.3438
2.7422,11.3431
2.7423,11.3425
2.7424,11.3419
2.7425,11.3413
2.7426,11.3407
2.7427,11.3401
2.7428,11.3395
2.7429,11.3389
2.743,11.3383
2.7431,11.3377
2.7432,11.3371
2.7433,11.3365
2.7434,11.3359
2.7435,11.3353
2.7436,11.3347
2.7437,11.3341
2.7438,11.3334
2.7439,11.3328
2.744,11.3322
2.7441,11.3316
2.7442,11.331
2.7443,11.3304
2.7444,11.3298
2.7445,11.3292
2.7446,11.3286
2.7447,11.328
2.7448,11.3274
2.7449,11.3268
2.745,11.3262
2.7451,11.3256
2.7452,11.325
2.7453,11.3244
2.7454,11.3238
2.7455,11.3232
2.7456,11.3226
2.7457,11.322
2.7458,11.3214
2.7459,11.3208
2.746,11.3202
2.7461,11.3196
2.7462,11.319
2.7463,11.3184
2.7464,11.3178
2.7465,11.3172
2.7466,11.3166
2.7467,11.316
2.7468,11.3154
2.7469,11.3148
2.747,11.3142
2.7471,11.3136
2.7472,11.313
2.7473,11.3124
2.7474,11.3118
2.7475,11.3112
2.7476,11.3106
2.7477,11.31
2.7478,11.3094
2.7479,11.3088
2.748,11.3082
2.7481,11.3076
2.7482,11.307
2.7483,11.3064
2.7484,11.3058
2.7485,11.3052
2.7486,11.3046
2.7487,11.3041
2.7488,11.3035
2.7489,11.3029
2.749,11.3023
2.7491,11.3017
2.7492,11.3011
2.7493,11.3005
2.7494,11.2999
2.7495,11.2993
2.7496,11.2987
2.7497,11.2981
2.7498,11.2975
2.7499,11.2969
2.75,11.2963
2.7501,11.2957
2.7502,11.2951
2.7503,11.2945
2.7504,11.2939
2.7505,11.2934
2.7506,11.2928
2.7507,11.2922
2.7508,11.2916
2.7509,11.291
2.751,11.2904
2.7511,11.2898
2.7512,11.2892
2.7513,11.2886
2.7514,11.288
2.7515,11.2874
2.7516,11.2868
2.7517,11.2863
2.7518,11.2857
2.7519,11.2851
2.752,11.2845
2.7521,11.2839
2.7522,11.2833
2.7523,11.2827
2.7524,11.2821
2.7525,11.2815
2.7526,11.2809
2.7527,11.2804
2.7528,11.2798
2.7529,11.2792
2.753,11.2786
2.7531,11.278
2.7532,11.2774
2.7533,11.2768
2.7534,11.2762
2.7535,11.2756
2.7536,11.2751
2.7537,11.2745
2.7538,11.2739
2.7539,11.2733
2.754,11.2727
2.7541,11.2721
2.7542,11.2715
2.7543,11.2709
2.7544,11.2703
2.7545,11.2698
2.7546,11.2692
2.7547,11.2686
2.7548,11.268
2.7549,11.2674
2.755,11.2668
2.7551,11.2662
2.7552,11.2657
2.7553,11.2651
2.7554,11.2645
2.7555,11.2639
2.7556,11.2633
2.7557,11.2627
2.7558,11.2621
2.7559,11.2615
2.756,11.261
2.7561,11.2604
2.7562,11.2598
2.7563,11.2592
2.7564,11.2586
2.7565,11.258
2.7566,11.2575
2.7567,11.2569
2.7568,11.2563
2.7569,11.2557
2.757,11.2551
2.7571,11.2545
2.7572,11.2539
2.7573,11.2534
2.7574,11.2528
2.7575,11.2522
2.7576,11.2516
2.7577,11.251
2.7578,11.2504
2.7579,11.2499
2.758,11.2493
2.7581,11.2487
2.7582,11.2481
2.7583,11.2475
2.7584,11.2469
2.7585,11.2464
2.7586,11.2458
2.7587,11.2452
2.7588,11.2446
2.7589,11.244
2.759,11.2434
2.7591,11.2429
2.7592,11.2423
2.7593,11.2417
2.7594,11.2411
2.7595,11.2405
2.7596,11.2399
2.7597,11.2394
2.7598,11.2388
2.7599,11.2382
2.76,11.2376
2.7601,11.237
2.7602,11.2365
2.7603,11.2359
2.7604,11.2353
2.7605,11.2347
2.7606,11.2341
2.7607,11.2336
2.7608,11.233
2.7609,11.2324
2.761,11.2318
2.7611,11.2312
2.7612,11.2306
2.7613,11.2301
2.7614,11.2295
2.7615,11.2289
2.7616,11.2283
2.7617,11.2277
2.7618,11.2272
2.7619,11.2266
2.762,11.226
2.7621,11.2254
2.7622,11.2248
2.7623,11.2243
2.7624,11.2237
2.7625,11.2231
2.7626,11.2225
2.7627,11.2219
2.7628,11.2214
2.7629,11.2208
2.763,11.2202
2.7631,11.2196
2.7632,11.219
2.7633,11.2185
2.7634,11.2179
2.7635,11.2173
2.7636,11.2167
2.7637,11.2161
2.7638,11.2156
2.7639,11.215
2.764,11.2144
2.7641,11.2138
2.7642,11.2132
2.7643,11.2127
2.7644,11.2121
2.7645,11.2115
2.7646,11.2109
2.7647,11.2103
2.7648,11.2098
2.7649,11.2092
2.765,11.2086
2.7651,11.208
2.7652,11.2075
2.7653,11.2069
2.7654,11.2063
2.7655,11.2057
2.7656,11.2051
2.7657,11.2046
2.7658,11.204
2.7659,11.2034
2.766,11.2028
2.7661,11.2022
2.7662,11.2017
2.7663,11.2011
2.7664,11.2005
2.7665,11.1999
2.7666,11.1994
2.7667,11.1988
2.7668,11.1982
2.7669,11.1976
2.767,11.197
2.7671,11.1965
2.7672,11.1959
2.7673,11.1953
2.7674,11.1947
2.7675,11.1941
2.7676,11.1936
2.7677,11.193
2.7678,11.1924
2.7679,11.1918
2.768,11.1913
2.7681,11.1907
2.7682,11.1901
2.7683,11.1895
2.7684,11.1889
2.7685,11.1884
2.7686,11.1878
2.7687,11.1872
2.7688,11.1866
2.7689,11.186
2.769,11.1855
2.7691,11.1849
2.7692,11.1843
2.7693,11.1837
2.7694,11.1832
2.7695,11.1826
2.7696,11.182
2.7697,11.1814
2.7698,11.1808
2.7699,11.1803
2.77,11.1797
2.7701,11.1791
2.7702,11.1785
2.7703,11.178
2.7704,11.1774
2.7705,11.1768
2.7706,11.1762
2.7707,11.1756
2.7708,11.1751
2.7709,11.1745
2.771,11.1739
2.7711,11.1733
2.7712,11.1727
2.7713,11.1722
2.7714,11.1716
2.7715,11.171
2.7716,11.1704
2.7717,11.1699
2.7718,11.1693
2.7719,11.1687
2.772,11.1681
2.7721,11.1675
2.7722,11.167
2.7723,11.1664
2.7724,11.1658
2.7725,11.1652
2.7726,11.1646
2.7727,11.1641
2.7728,11.1635
2.7729,11.1629
2.773,11.1623
2.7731,11.1618
2.7732,11.1612
2.7733,11.1606
2.7734,11.16
2.7735,11.1594
2.7736,11.1589
2.7737,11.1583
2.7738,11.1577
2.7739,11.1571
2.774,11.1565
2.7741,11.156
2.7742,11.1554
2.7743,11.1548
2.7744,11.1542
2.7745,11.1536
2.7746,11.1531
2.7747,11.1525
2.7748,11.1519
2.7749,11.1513
2.775,11.1507
2.7751,11.1502
2.7752,11.1496
2.7753,11.149
2.7754,11.1484
2.7755,11.1479
2.7756,11.1473
2.7757,11.1467
2.7758,11.1461
2.7759,11.1455
2.776,11.145
2.7761,11.1444
2.7762,11.1438
2.7763,11.1432
2.7764,11.1426
2.7765,11.142
2.7766,11.1415
2.7767,11.1409
2.7768,11.1403
2.7769,11.1397
2.777,11.1391
2.7771,11.1386
2.7772,11.138
2.7773,11.1374
2.7774,11.1368
2.7775,11.1362
2.7776,11.1357
2.7777,11.1351
2.7778,11.1345
2.7779,11.1339
2.778,11.1333
2.7781,11.1328
2.7782,11.1322
2.7783,11.1316
2.7784,11.131
2.7785,11.1304
2.7786,11.1298
2.7787,11.1293
2.7788,11.1287
2.7789,11.1281
2.779,11.1275
2.7791,11.1269
2.7792,11.1264
2.7793,11.1258
2.7794,11.1252
2.7795,11.1246
2.7796,11.124
2.7797,11.1234
2.7798,11.1229
2.7799,11.1223
2.78,11.1217
2.7801,11.1211
2.7802,11.1205
2.7803,11.1199
2.7804,11.1194
2.7805,11.1188
2.7806,11.1182
2.7807,11.1176
2.7808,11.117
2.7809,11.1164
2.781,11.1159
2.7811,11.1153
2.7812,11.1147
2.7813,11.1141
2.7814,11.1135
2.7815,11.1129
2.7816,11.1123
2.7817,11.1118
2.7818,11.1112
2.7819,11.1106
2.782,11.11
2.7821,11.1094
2.7822,11.1088
2.7823,11.1083
2.7824,11.1077
2.7825,11.1071
2.7826,11.1065
2.7827,11.1059
2.7828,11.1053
2.7829,11.1047
2.783,11.1042
2.7831,11.1036
2.7832,11.103
2.7833,11.1024
2.7834,11.1018
2.7835,11.1012
2.7836,11.1006
2.7837,11.1
2.7838,11.0995
2.7839,11.0989
2.784,11.0983
2.7841,11.0977
2.7842,11.0971
2.7843,11.0965
2.7844,11.0959
2.7845,11.0953
2.7846,11.0948
2.7847,11.0942
2.7848,11.0936
2.7849,11.093
2.785,11.0924
2.7851,11.0918
2.7852,11.0912
2.7853,11.0906
2.7854,11.0901
2.7855,11.0895
2.7856,11.0889
2.7857,11.0883
2.7858,11.0877
2.7859,11.0871
2.786,11.0865
2.7861,11.0859
2.7862,11.0853
2.7863,11.0847
2.7864,11.0842
2.7865,11.0836
2.7866,11.083
2.7867,11.0824
2.7868,11.0818
2.7869,11.0812
2.787,11.0806
2.7871,11.08
2.7872,11.0794
2.7873,11.0788
2.7874,11.0782
2.7875,11.0777
2.7876,11.0771
2.7877,11.0765
2.7878,11.0759
2.7879,11.0753
2.788,11.0747
2.7881,11.0741
2.7882,11.0735
2.7883,11.0729
2.7884,11.0723
2.7885,11.0717
2.7886,11.0711
2.7887,11.0705
2.7888,11.0699
2.7889,11.0694
2.789,11.0688
2.7891,11.0682
2.7892,11.0676
2.7893,11.067
2.7894,11.0664
2.7895,11.0658
2.7896,11.0652
2.7897,11.0646
2.7898,11.064
2.7899,11.0634
2.79,11.0628
2.7901,11.0622
2.7902,11.0616
2.7903,11.061
2.7904,11.0604
2.7905,11.0598
2.7906,11.0592
2.7907,11.0586
2.7908,11.058
2.7909,11.0574
2.791,11.0568
2.7911,11.0562
2.7912,11.0556
2.7913,11.055
2.7914,11.0544
2.7915,11.0538
2.7916,11.0532
2.7917,11.0527
2.7918,11.0521
2.7919,11.0515
2.792,11.0509
2.7921,11.0503
2.7922,11.0497
2.7923,11.0491
2.7924,11.0485
2.7925,11.0479
2.7926,11.0473
2.7927,11.0467
2.7928,11.0461
2.7929,11.0455
2.793,11.0449
2.7931,11.0443
2.7932,11.0436
2.7933,11.043
2.7934,11.0424
2.7935,11.0418
2.7936,11.0412
2.7937,11.0406
2.7938,11.04
2.7939,11.0394
2.794,11.0388
2.7941,11.0382
2.7942,11.0376
2.7943,11.037
2.7944,11.0364
2.7945,11.0358
2.7946,11.0352
2.7947,11.0346
2.7948,11.034
2.7949,11.0334
2.795,11.0328
2.7951,11.0322
2.7952,11.0316
2.7953,11.031
2.7954,11.0304
2.7955,11.0298
